ensembl_gene_id,lib1,lib10,lib2,lib3,lib4,lib5,lib6,lib7,lib8,lib9
ENSG00000186827,7.610794841635508,5.9171938532971975,6.549301725954377,7.706892546335178,6.423838775667654,6.702732364880277,6.1929885338478226,7.467467471687597,6.50915795860336,6.585466463693602
ENSG00000186891,7.479250931921052,4.542295744871567,5.543352459623191,6.837606904422474,3.8760292733639634,5.438202163121002,4.108455023636155,6.0872625442008745,4.743623212240384,6.865070149745226
ENSG00000160072,5.4549450254049185,5.723902551361515,4.690578412806369,4.592769336561217,5.048668659503312,5.78740767226122,5.590324031393207,5.899329593607799,5.0780422513109436,5.284806985559891
ENSG00000041988,3.5233320003851687,5.74443948236421,5.224402064535724,3.9170413719168784,5.644437915181051,4.926192263173225,4.763543610747953,4.936482592025265,5.892486598154866,5.958473711552528
ENSG00000142611,-1.2315555017783,-2.400218760467672,-1.375510777651404,-2.349745168778023,-2.0066137759978777,0.6952378283333527,-2.3344884722125734,0.27623196399987165,0.7054880833536127,-2.394673113945555
ENSG00000067606,-1.2315555017783,2.2436374293070522,2.7119520635989356,2.0425722540007376,-2.0066137759978777,5.009128604155297,2.057828950566187,3.0835868860574758,-2.1018668387039914,0.4126818081120495
ENSG00000131584,5.426655980973495,4.565565524194414,2.8724167357921817,5.134070608486233,3.6658115659736175,4.266779813292188,2.5234925229149985,4.98457688022631,4.373866592262406,5.530139389660226
ENSG00000169972,3.7226408086085754,4.042724735381056,2.5313798179571148,4.683677832759427,3.6658115659736175,4.58059526239223,3.091776282489524,4.289056004357455,3.452722012973646,4.319572403720568
ENSG00000157911,1.575799420279304,4.314026757198451,2.7119520635989356,2.6044511416088523,2.0808490652524614,3.7541315173869214,2.3093677175621514,3.4912448549707222,3.027416178240975,4.724267958777952
ENSG00000224051,4.651087547583542,6.624920801810836,2.5313798179571148,4.727070428272808,4.402777160139824,5.739631947691806,3.9692922759645293,4.434661326604354,4.087957720176026,6.0357794377199765
ENSG00000157933,4.383154342336908,0.7697062409746401,1.4318441444062004,2.6946489505804307,3.774745937526782,0.6952378283333527,0.4728664498450304,1.1693167600833596,0.7054880833536127,2.24918307582917
ENSG00000142655,2.2278761168589973,4.838185978857407,3.833942587977546,2.405142333385446,3.774745937526782,4.033107467089737,3.687879340815881,3.351520091304109,3.7807762106578497,3.582606809554362
ENSG00000007923,5.536628822998627,6.055108459836888,4.928269970525699,5.315590748407153,5.048668659503312,6.373935767320378,6.137186742179471,6.2858606651976485,5.699033061216313,5.182755714090194
ENSG00000171621,2.6753350938302187,3.530518577095214,3.753772239293563,-0.7647826680568667,3.3509382286202056,2.280200329054509,4.379757045453549,3.446156965442184,3.679492874820668,3.159915737732083
ENSG00000162441,5.82372693372289,5.594134676391185,5.679771657849786,5.940273678154596,6.188143078424369,5.913330112236175,5.50471531588437,5.217069891531728,5.397979048379214,5.3932294454458765
ENSG00000142583,1.0903725931090622,4.779690329547262,0.20945172306975252,-0.7647826680568667,1.4528178426394194,1.61277566814138,2.1890734838444392,-2.531122958057732,-2.1018668387039914,4.399742752404551
ENSG00000107404,3.7226408086085754,1.6872440807826672,3.0168066451273563,4.158049471420673,3.1226692409470886,1.432203422499559,0.8354365292297389,4.038732650273215,1.9855960025463477,2.962878890672529
ENSG00000177000,6.669311306202449,4.588465926304494,5.3387347400147185,6.421744300722575,5.428014451638846,5.246412015598225,5.830418454463114,6.761198674744307,5.397979048379214,5.212657199804056
ENSG00000069424,7.598167233307759,5.221833058988704,6.261113842892245,7.2594335693639565,5.4932321110853275,5.246412015598225,4.865183872623791,6.728620305633049,4.639600147697156,6.61934735636938
ENSG00000074800,10.06478718291459,9.698142366864422,10.31579655253971,9.80602176966763,9.902154106851311,9.727742792906392,9.861191313283408,9.87055656792472,10.118209132280313,9.79360663801859
ENSG00000116786,6.716811729806378,7.053051873542951,7.012506507693732,7.111734278508133,7.029559836555607,6.770865533146723,6.739652990539931,7.386249121419109,6.441164981551246,6.906823081036994
ENSG00000176022,6.330686922442773,6.030233791197859,5.973217376579674,6.5051232144822135,5.72809584422796,5.9969880412830845,6.246712109712384,6.558989461606556,6.552769189823976,6.573993679249654
ENSG00000162496,4.383154342336908,3.272206581503823,4.179078074026234,4.1259882621883754,3.3509382286202056,4.558735828428491,2.874964893416376,5.03111946616334,3.183535380158257,5.006206322336629
ENSG00000173614,4.699181835784586,5.000660675814512,5.067432718197324,5.633248405916287,5.819934711293037,4.395677546474444,5.302136148331075,3.976671682140964,5.229050039410625,4.862714728747097
ENSG00000116273,2.8559073394720396,-2.400218760467672,2.8724167357921817,-2.349745168778023,3.3509382286202056,3.547680639919495,3.3379368697589222,4.524159477443457,1.3575647799333057,4.113121526253141
ENSG00000049245,5.663262261529644,7.197833739693928,7.21320385793086,5.902920263672226,6.921164186084464,6.893819288398732,7.016450709333857,6.179683475641619,6.814012540131782,7.165659720266887
ENSG00000171603,5.7571291849938655,6.435831594590398,5.76404057474739,5.893428814694928,6.227005900761824,6.4939796200862485,6.009807435703244,5.813172949858084,5.9479817107465704,6.533104848136787
ENSG00000177674,5.71095900356094,5.000660675814512,5.100222653314994,5.4118060636664564,4.707631741668244,3.197738168862536,3.4984015419521683,4.745001447216505,3.3243979159981065,4.660609321555635
ENSG00000171608,6.117172652452778,8.529779302141353,6.155870682864909,6.601539546188949,5.906275560232084,8.465626424037008,6.276536325094779,7.514636703324951,6.32858571296154,8.928944649346024
ENSG00000171729,4.4963649527849,-2.400218760467672,3.268345412123321,-0.027817073890660612,3.202839589631072,3.1400226710062484,2.420399029950895,-2.531122958057732,3.2556851659140924,-2.394673113945555
ENSG00000175262,1.575799420279304,-2.400218760467672,1.4318441444062004,0.4576097532795815,-2.0066137759978777,-2.4746871731089595,0.4728664498450304,1.1693167600833596,-2.1018668387039914,-2.394673113945555
ENSG00000162571,-1.2315555017783,-2.400218760467672,-1.375510777651404,-2.349745168778023,-2.0066137759978777,0.9847444455283376,0.8354365292297389,0.27623196399987165,-2.1018668387039914,-2.394673113945555
ENSG00000158109,5.907995850620494,4.718722312255835,5.033880158486298,5.343741788721302,5.004613479425377,5.473680058475718,4.631295812449514,4.8176051961733455,4.4059278014947045,5.886097656185048
ENSG00000037637,5.562860364571806,6.454649622792564,5.3387347400147185,6.702822882026131,5.882129472900381,6.986792274177196,6.66832654339448,6.75196539496627,6.083008504204292,5.904534904441724
ENSG00000159423,4.260297594551375,4.8944019884239545,2.8724167357921817,4.391721817623124,2.7482737261655905,5.025158713974246,3.596248865350313,4.628748378720657,2.4216951173530212,5.10517277313765
ENSG00000142599,6.3904963176780765,6.158201952800992,6.799414904849275,5.21249725544305,6.973525801641279,5.70023850939172,6.723503250546602,5.474501591136145,6.649677220385107,4.9182098413388005
ENSG00000011021,5.108294501106325,5.1620236637534,5.194344830679544,5.21249725544305,5.1123272967256295,4.819933575782668,5.0492158202614785,6.158875013361713,5.2990125975781925,5.40622678597475
ENSG00000215912,-1.2315555017783,-2.400218760467672,2.3249289404896882,1.1096864498592747,-2.0066137759978777,-2.4746871731089595,0.4728664498450304,-2.531122958057732,3.027416178240975,-2.394673113945555
ENSG00000065526,7.970568322052161,7.22731512400512,7.786880551105501,7.459219006141239,7.257828824228724,7.489653694683459,7.724855988611852,8.007065973994687,7.7199071432665765,7.44295481922585
ENSG00000175756,6.6449614447867,6.103606977528078,6.525356030329345,6.675394393500485,6.8420091644314605,5.649434138720228,6.053528813132561,6.7048912338423525,6.721500401342244,6.201516642198856
ENSG00000157916,7.994856691010486,7.531995991500713,7.971002955514232,7.4973121773133125,8.169559373109612,7.097065470394586,7.6269612221856224,7.586520143331359,7.827391569932981,7.543436212273684
ENSG00000157881,4.323033349899338,7.09363668877315,5.3387347400147185,5.384964451447815,4.436329719850851,5.777978259341289,5.693417524357311,5.393689545548049,6.102704305545212,6.07700210044649
ENSG00000116213,4.260297594551375,5.221833058988704,5.392673547125523,5.357613963302859,4.9122494612767165,4.5365400823142945,5.440298587388599,5.451870616636578,5.097805506132373,5.056537997886774
ENSG00000127463,6.405069118765349,5.944077147448144,5.567003727687836,6.624669421027504,6.415450990174935,6.862934728883548,7.139217277406842,7.146596683583276,6.3859731951190595,6.539017541006679
