ensembl_gene_id,lib1,lib10,lib2,lib3,lib4,lib5,lib6,lib7,lib8,lib9
ENSG00000000003,2.0209939737188347,-2.338333836750483,-1.310052934382243,2.1094351352110974,-1.9426538692604323,-0.8030298940891656,-2.2896611338576953,-2.483541099821786,-2.0396646560758165,-2.3611302880277916
ENSG00000000419,6.382450432792834,6.5412494128623,7.0342429735335745,6.894537250421574,7.088013266986509,6.843228785900863,6.455172703641851,6.617121239183413,6.6292203281904305,6.9126653111864735
ENSG00000000457,5.3588636124752185,6.092118714915048,5.197741705816453,5.5308989036493745,5.679397950195944,6.162754390572921,6.253370686397543,5.895837267249476,6.213000776374432,5.413656771573382
ENSG00000000460,3.494925162051247,5.129271713332514,5.064986496964682,4.256276523540368,4.361126878916671,4.457497656134053,4.910011210978669,5.223818032259096,5.120206680702573,3.3667901665354076
ENSG00000000938,7.354894710272273,7.39468148493548,4.879771624497774,7.500115921352751,5.524951680822565,6.466875988449915,6.644029521094539,8.645097713030811,6.9854749062026915,8.17317259442684
ENSG00000000971,-1.1489310277234777,3.1535192595791917,0.2749095663389133,-2.282882287567663,-0.3576913685392762,1.6994704464400174,1.7978017073926442,-2.483541099821786,3.004729463282637,-2.3611302880277916
ENSG00000001036,4.40565782395416,6.108749389459169,5.7011743210410115,6.007136559364955,5.475198645625466,4.7100396881502045,5.6587060977269825,5.797229670308816,5.908702575508861,5.793687821024313
ENSG00000001084,7.256210435412866,6.083730929422329,6.961410093522131,7.456898322205597,6.653535886883978,6.838419797978464,7.370334758572282,7.369768455581888,7.315686440348996,6.286328138427129
ENSG00000001167,6.234773264750575,5.382765351956702,6.672940640312067,5.960291695905288,6.074154418426121,7.097836913891583,7.274488356128036,6.858533568177353,5.761235243844489,6.9311913447742475
ENSG00000001460,3.494925162051247,5.045370455723569,1.8598720670600695,2.6713140228192125,4.361126878916671,3.038272359891776,3.6876187896422215,2.470655210565089,4.993758345461634,3.4202294254968684
ENSG00000001461,5.619253297053449,5.775408329298705,5.678631752389923,5.960291695905288,5.475198645625466,5.204464642457759,6.276392904313396,6.383737639887876,5.836852290489183,5.773296032193135
ENSG00000001497,6.366768810560565,7.747802388276826,5.5101260280329445,6.501752557989858,5.9090951721556255,6.98921813557823,6.508000391996065,6.927969888190285,6.322279117659425,7.214408958806739
