ensembl_gene_id,gene_biotype,symbol,mean.CPM,min.CPM,max.CPM,express.in.libs
ENSG00000116141,protein_coding,,0,0,0,0
ENSG00000116147,protein_coding,,0.3740329268537621,0,2.7489242543084806,2
ENSG00000116183,protein_coding,,0.33197236908826977,0,1.832616169538987,2
ENSG00000116194,protein_coding,,0.1938315061483354,0,1.9383150614833538,1
ENSG00000116218,protein_coding,,0,0,0,0
ENSG00000116254,protein_coding,,0.3394820620342345,0,2.4785125355728512,2
ENSG00000116285,protein_coding,,0.08696369574562167,0,0.4929388967731727,2
ENSG00000116690,protein_coding,,0.31656639344177995,0,1.832616169538987,2
ENSG00000116721,protein_coding,,0,0,0,0
ENSG00000116726,protein_coding,,0,0,0,0
ENSG00000116729,protein_coding,,0.33568236391996437,0,3.3568236391996438,1
ENSG00000116745,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000116748,protein_coding,,0,0,0,0
ENSG00000116774,protein_coding,,0.3582524754833574,0,2.7637157289379197,2
ENSG00000116783,protein_coding,,0,0,0,0
ENSG00000116785,protein_coding,,0,0,0,0
ENSG00000116882,protein_coding,,0,0,0,0
ENSG00000116981,protein_coding,,0,0,0,0
ENSG00000116983,protein_coding,,0,0,0,0
ENSG00000116996,protein_coding,,0,0,0,0
ENSG00000117013,protein_coding,,0.17773970198384167,0,1.7773970198384168,1
ENSG00000117069,protein_coding,,0,0,0,0
ENSG00000117114,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000117122,protein_coding,,0.08686829114700863,0,0.49570250711457026,2
ENSG00000117148,protein_coding,,0,0,0,0
ENSG00000117152,protein_coding,,0,0,0,0
ENSG00000117154,protein_coding,,0,0,0,0
ENSG00000117215,protein_coding,,0.09914050142291406,0,0.9914050142291405,1
ENSG00000117245,protein_coding,,0.6331327868835599,0,3.665232339077974,2
ENSG00000117322,protein_coding,,0.8916249282823427,0,8.916249282823427,1
ENSG00000117400,protein_coding,,0.26220157994711957,0,1.491921617422064,2
ENSG00000117472,protein_coding,,0.15506520491866832,0,1.550652049186683,1
ENSG00000117594,protein_coding,,0.13039710970661644,0,0.9163080847694935,2
ENSG00000117595,protein_coding,,0,0,0,0
ENSG00000117598,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000117600,protein_coding,,0,0,0,0
ENSG00000117601,protein_coding,,0.15506520491866832,0,1.550652049186683,1
ENSG00000117707,protein_coding,,0.3815426197997268,0,1.982810028458281,2
ENSG00000117791,protein_coding,,0,0,0,0
ENSG00000117834,protein_coding,,0,0,0,0
ENSG00000117971,protein_coding,,0.188349030341522,0,1.8834903034152202,1
ENSG00000117983,protein_coding,,0.12930061454525377,0,0.9163080847694935,2
ENSG00000118004,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000118017,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000118094,protein_coding,,0,0,0,0
ENSG00000118113,protein_coding,,0.08877554294785898,0,0.4929388967731727,2
ENSG00000118160,protein_coding,,0.4503449642426099,0,4.503449642426099,1
ENSG00000118231,protein_coding,,0.074967846503856,0,0.376698060683044,2
ENSG00000118245,protein_coding,,0,0,0,0
ENSG00000118271,protein_coding,,0,0,0,0
ENSG00000118322,protein_coding,,0.2866175547869522,0,2.4785125355728512,2
ENSG00000118402,protein_coding,,0.5619145767697837,0,5.273772849562616,2
ENSG00000118434,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000118491,protein_coding,,0,0,0,0
ENSG00000118492,protein_coding,,0.32446267614230506,0,2.7489242543084806,2
ENSG00000118523,protein_coding,,0.35510217179143594,0,1.9717555870926908,2
ENSG00000118526,protein_coding,,0,0,0,0
ENSG00000118702,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000118729,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000118733,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000118849,protein_coding,,0.08188090258956543,0,0.8188090258956543,1
ENSG00000119125,protein_coding,,0.24785125355728513,0,2.4785125355728512,1
ENSG00000119147,protein_coding,,0,0,0,0
ENSG00000119283,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000119457,protein_coding,,0,0,0,0
ENSG00000119608,protein_coding,,0.26165628075034386,0,2.2217462747980212,2
ENSG00000119614,protein_coding,,0.1982810028458281,0,1.982810028458281,1
ENSG00000119630,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000119698,protein_coding,,0.42642931352633784,0,4.264293135263379,1
ENSG00000119913,protein_coding,,0,0,0,0
ENSG00000119915,protein_coding,,0,0,0,0
ENSG00000119919,protein_coding,,0.07533961213660881,0,0.753396121366088,1
ENSG00000119938,protein_coding,,0,0,0,0
ENSG00000119946,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000119973,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000120051,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000120054,protein_coding,,0,0,0,0
ENSG00000120057,protein_coding,,0,0,0,0
ENSG00000120068,protein_coding,,0,0,0,0
ENSG00000120088,protein_coding,,0.03876630122966708,0,0.3876630122966708,1
ENSG00000120094,protein_coding,,0,0,0,0
ENSG00000120149,protein_coding,,0,0,0,0
ENSG00000120156,protein_coding,,0.09914050142291406,0,0.9914050142291405,1
ENSG00000120160,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000120211,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000120251,protein_coding,,0,0,0,0
ENSG00000120262,protein_coding,,0.3394820620342345,0,2.4785125355728512,2
ENSG00000120289,protein_coding,,0,0,0,0
ENSG00000120318,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000120329,protein_coding,,0.24646944838658635,0,2.4646944838658635,1
ENSG00000120332,protein_coding,,0.09400517620741744,0,0.49570250711457026,2
ENSG00000120341,protein_coding,,0,0,0,0
ENSG00000120436,protein_coding,,1.0857683136002634,0,8.59749477190437,2
ENSG00000120440,protein_coding,,0,0,0,0
ENSG00000120457,protein_coding,,0,0,0,0
ENSG00000120471,protein_coding,,0,0,0,0
ENSG00000120498,protein_coding,,0,0,0,0
ENSG00000120549,protein_coding,,0.09914050142291406,0,0.9914050142291405,1
ENSG00000120563,protein_coding,,0,0,0,0
ENSG00000120669,protein_coding,,0,0,0,0
ENSG00000120820,protein_coding,,0.40600488717833916,0,3.665232339077974,2
ENSG00000120903,protein_coding,,0,0,0,0
ENSG00000120907,protein_coding,,0,0,0,0
ENSG00000120937,protein_coding,,0,0,0,0
ENSG00000120952,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000121053,protein_coding,,0.5273772849562616,0,5.273772849562616,1
ENSG00000121068,protein_coding,,0.1907713098998634,0,0.9914050142291405,2
ENSG00000121075,protein_coding,,0.04929388967731727,0,0.4929388967731727,1
ENSG00000121207,protein_coding,,0.1412010591884064,0,0.9163080847694935,2
ENSG00000121270,protein_coding,,0.33861888550819536,0,2.610862830488612,2
ENSG00000121314,protein_coding,,0,0,0,0
ENSG00000121335,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000121351,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000121361,protein_coding,,0,0,0,0
ENSG00000121377,protein_coding,,0.07896330654108343,0,0.7896330654108342,1
ENSG00000121381,protein_coding,,0,0,0,0
ENSG00000121446,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000121634,protein_coding,,0,0,0,0
ENSG00000121653,protein_coding,,0.31583287672563076,0,2.7489242543084806,2
ENSG00000121743,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000121753,protein_coding,,0,0,0,0
ENSG00000121853,protein_coding,,0,0,0,0
ENSG00000121871,protein_coding,,0,0,0,0
ENSG00000121898,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000121904,protein_coding,,0.24034156061132045,0,1.4871075213437108,2
ENSG00000121905,protein_coding,,0.03453729181352211,0,0.3453729181352211,1
ENSG00000122035,protein_coding,,0.1177296077707505,0,0.7896330654108342,2
ENSG00000122133,protein_coding,,0,0,0,0
ENSG00000122136,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000122145,protein_coding,,0,0,0,0
ENSG00000122176,protein_coding,,0.9219708185090714,0,5.452727578260273,2
ENSG00000122180,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000122194,protein_coding,,0,0,0,0
ENSG00000122254,protein_coding,,0.32446267614230506,0,2.7489242543084806,2
ENSG00000122304,protein_coding,,0,0,0,0
ENSG00000122375,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000122420,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000122543,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000122584,protein_coding,,0,0,0,0
ENSG00000122585,protein_coding,,0,0,0,0
ENSG00000122679,protein_coding,,0,0,0,0
ENSG00000122691,protein_coding,,0,0,0,0
ENSG00000122711,protein_coding,,0.03453729181352211,0,0.3453729181352211,1
ENSG00000122728,protein_coding,,0,0,0,0
ENSG00000122733,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000122735,protein_coding,,0.12490986284806582,0,0.753396121366088,2
ENSG00000122756,protein_coding,,0,0,0,0
ENSG00000122787,protein_coding,,0.18747705336403817,0,1.4871075213437108,2
ENSG00000122824,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000122852,protein_coding,,0,0,0,0
ENSG00000123165,protein_coding,,0,0,0,0
ENSG00000123171,protein_coding,,0,0,0,0
ENSG00000123307,protein_coding,,0,0,0,0
ENSG00000123364,protein_coding,,0,0,0,0
ENSG00000123388,protein_coding,,0.2748924254308481,0,2.7489242543084806,1
ENSG00000123407,protein_coding,,0,0,0,0
ENSG00000123453,protein_coding,,0.7209349785513858,0,6.7136472783992875,2
ENSG00000123454,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000123496,protein_coding,,0,0,0,0
ENSG00000123560,protein_coding,,0.2636886424781308,0,2.636886424781308,1
ENSG00000123561,protein_coding,,0,0,0,0
ENSG00000123569,protein_coding,,0,0,0,0
ENSG00000123572,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000123576,protein_coding,,0,0,0,0
ENSG00000123584,protein_coding,,0,0,0,0
ENSG00000123594,protein_coding,,0,0,0,0
ENSG00000123838,protein_coding,,0,0,0,0
ENSG00000123901,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000123977,protein_coding,,0.1412010591884064,0,0.9163080847694935,2
ENSG00000123999,protein_coding,,0,0,0,0
ENSG00000124003,protein_coding,,0.2205596573894503,0,1.832616169538987,2
ENSG00000124089,protein_coding,,0,0,0,0
ENSG00000124092,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000124102,protein_coding,,0,0,0,0
ENSG00000124103,protein_coding,,0.1721152435616654,0,1.2282135388434814,2
ENSG00000124107,protein_coding,,0,0,0,0
ENSG00000124116,protein_coding,,0,0,0,0
ENSG00000124140,protein_coding,,0,0,0,0
ENSG00000124143,protein_coding,,0,0,0,0
ENSG00000124157,protein_coding,,0,0,0,0
ENSG00000124159,protein_coding,,0,0,0,0
ENSG00000124194,protein_coding,,0,0,0,0
ENSG00000124196,protein_coding,,0,0,0,0
ENSG00000124203,protein_coding,,0.2283687979618575,0,1.9383150614833538,2
ENSG00000124205,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000124212,protein_coding,,0.09051070200623974,0,0.49570250711457026,2
ENSG00000124227,protein_coding,,0,0,0,0
ENSG00000124232,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000124233,protein_coding,,0,0,0,0
ENSG00000124237,protein_coding,,0,0,0,0
ENSG00000124249,protein_coding,,0,0,0,0
ENSG00000124253,protein_coding,,0,0,0,0
ENSG00000124257,protein_coding,,0.15574300024717672,0,1.1844495981162513,2
ENSG00000124260,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000124302,protein_coding,,0,0,0,0
ENSG00000124343,protein_coding,,0,0,0,0
ENSG00000124391,protein_coding,,0,0,0,0
ENSG00000124429,protein_coding,,0.07896330654108343,0,0.7896330654108342,1
ENSG00000124440,protein_coding,,0.4158171235851147,0,3.665232339077974,2
ENSG00000124449,protein_coding,,0,0,0,0
ENSG00000124467,protein_coding,,0,0,0,0
ENSG00000124479,protein_coding,,0,0,0,0
ENSG00000124490,protein_coding,,0,0,0,0
ENSG00000124493,protein_coding,,0,0,0,0
ENSG00000124557,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000124564,protein_coding,,0,0,0,0
ENSG00000124568,protein_coding,,0,0,0,0
ENSG00000124615,protein_coding,,0,0,0,0
ENSG00000124657,protein_coding,,0.04929388967731727,0,0.4929388967731727,1
ENSG00000124664,protein_coding,,0,0,0,0
ENSG00000124678,protein_coding,,0,0,0,0
ENSG00000124743,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000124749,protein_coding,,0.3665232339077974,0,3.665232339077974,1
ENSG00000124785,protein_coding,,0,0,0,0
ENSG00000124812,protein_coding,,0,0,0,0
ENSG00000124818,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000124827,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000124839,protein_coding,,0.372980404355516,0,3.72980404355516,1
ENSG00000124875,protein_coding,,0.11844495981162513,0,1.1844495981162513,1
ENSG00000124900,protein_coding,,0.07753260245933416,0,0.7753260245933415,1
ENSG00000124935,protein_coding,,0,0,0,0
ENSG00000124939,protein_coding,,0.3665232339077974,0,3.665232339077974,1
ENSG00000125046,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000125084,protein_coding,,0,0,0,0
ENSG00000125207,protein_coding,,0.08886985099192084,0,0.8886985099192084,1
ENSG00000125255,protein_coding,,0,0,0,0
ENSG00000125285,protein_coding,,0,0,0,0
ENSG00000125337,protein_coding,,0,0,0,0
ENSG00000125363,protein_coding,,0,0,0,0
ENSG00000125378,protein_coding,,0.3969721028390473,0,2.983843234844128,2
ENSG00000125398,protein_coding,,0,0,0,0
ENSG00000125409,protein_coding,,0,0,0,0
ENSG00000125414,protein_coding,,0,0,0,0
ENSG00000125492,protein_coding,,0,0,0,0
ENSG00000125498,protein_coding,,0,0,0,0
ENSG00000125508,protein_coding,,0,0,0,0
ENSG00000125510,protein_coding,,0.3079374195146113,0,2.325978073780025,2
ENSG00000125522,protein_coding,,0,0,0,0
ENSG00000125531,protein_coding,,0.3275236103582617,0,3.275236103582617,1
ENSG00000125533,protein_coding,,0,0,0,0
ENSG00000125551,protein_coding,,0,0,0,0
ENSG00000125571,protein_coding,,0,0,0,0
ENSG00000125780,protein_coding,,0,0,0,0
ENSG00000125787,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000125788,protein_coding,,0,0,0,0
ENSG00000125798,protein_coding,,0,0,0,0
ENSG00000125813,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000125815,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000125816,protein_coding,,0,0,0,0
ENSG00000125820,protein_coding,,0,0,0,0
ENSG00000125823,protein_coding,,0,0,0,0
ENSG00000125831,protein_coding,,0,0,0,0
ENSG00000125845,protein_coding,,1.9030699322452618,0,16.2669835935147,2
ENSG00000125848,protein_coding,,0,0,0,0
ENSG00000125850,protein_coding,,0,0,0,0
ENSG00000125851,protein_coding,,0,0,0,0
ENSG00000125861,protein_coding,,0,0,0,0
ENSG00000125864,protein_coding,,0.5371173489258302,0,4.581540423847468,2
ENSG00000125872,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000125878,protein_coding,,0.4329596505643444,0,2.4646944838658635,2
ENSG00000125879,protein_coding,,0,0,0,0
ENSG00000125888,protein_coding,,0,0,0,0
ENSG00000125895,protein_coding,,0.3999143294636438,0,3.999143294636438,1
ENSG00000125903,protein_coding,,0,0,0,0
ENSG00000125931,protein_coding,,0,0,0,0
ENSG00000125965,protein_coding,,0,0,0,0
ENSG00000125968,protein_coding,,0.2755890871212834,0,2.260188364098264,2
ENSG00000125975,protein_coding,,0.15506520491866832,0,1.550652049186683,1
ENSG00000125998,protein_coding,,0,0,0,0
ENSG00000125999,protein_coding,,0,0,0,0
ENSG00000126016,protein_coding,,0.0988641403887743,0,0.49570250711457026,2
ENSG00000126217,protein_coding,,0.33568236391996437,0,3.3568236391996438,1
ENSG00000126218,protein_coding,,0,0,0,0
ENSG00000126231,protein_coding,,1.4914152306416986,0,9.416303797800024,2
ENSG00000126233,protein_coding,,0,0,0,0
ENSG00000126251,protein_coding,,0.03876630122966708,0,0.3876630122966708,1
ENSG00000126259,protein_coding,,0,0,0,0
ENSG00000126266,protein_coding,,0.04443492549596042,0,0.4443492549596042,1
ENSG00000126337,protein_coding,,0,0,0,0
ENSG00000126500,protein_coding,,0.7705052292628428,0,6.7136472783992875,2
ENSG00000126545,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000126549,protein_coding,,0,0,0,0
ENSG00000126550,protein_coding,,0,0,0,0
ENSG00000126562,protein_coding,,0.06907458362704422,0,0.6907458362704422,1
ENSG00000126583,protein_coding,,0,0,0,0
ENSG00000126733,protein_coding,,0,0,0,0
ENSG00000126752,protein_coding,,0,0,0,0
ENSG00000126778,protein_coding,,0.14843439110023132,0,0.9914050142291405,2
ENSG00000126785,protein_coding,,0,0,0,0
ENSG00000126838,protein_coding,,0.1412010591884064,0,0.9163080847694935,2
ENSG00000126856,protein_coding,,0,0,0,0
ENSG00000126878,protein_coding,,0.2772443093869115,0,1.982810028458281,2
ENSG00000126890,protein_coding,,0.1130094182049132,0,1.130094182049132,1
ENSG00000126895,protein_coding,,0,0,0,0
ENSG00000126950,protein_coding,,0.04443492549596042,0,0.4443492549596042,1
ENSG00000127129,protein_coding,,0,0,0,0
ENSG00000127241,protein_coding,,0.14357542691887448,0,0.9914050142291405,2
ENSG00000127249,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000127252,protein_coding,,0,0,0,0
ENSG00000127318,protein_coding,,0,0,0,0
ENSG00000127324,protein_coding,,0,0,0,0
ENSG00000127325,protein_coding,,0.28991181132277744,0,1.982810028458281,2
ENSG00000127362,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000127366,protein_coding,,0.5172024581810151,0,3.665232339077974,2
ENSG00000127377,protein_coding,,0,0,0,0
ENSG00000127412,protein_coding,,0,0,0,0
ENSG00000127515,protein_coding,,0,0,0,0
ENSG00000127529,protein_coding,,0,0,0,0
ENSG00000127578,protein_coding,,0.36846406165304446,0,3.6846406165304444,1
ENSG00000127585,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000127588,protein_coding,,0.07861025736308712,0,0.40940451294782715,2
ENSG00000127743,protein_coding,,0,0,0,0
ENSG00000127780,protein_coding,,0,0,0,0
ENSG00000127831,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000127863,protein_coding,,0.06907458362704422,0,0.6907458362704422,1
ENSG00000127928,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000128052,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000128218,protein_coding,,1.0017697817184115,0,6.141067694217408,2
ENSG00000128242,protein_coding,,0,0,0,0
ENSG00000128250,protein_coding,,0,0,0,0
ENSG00000128253,protein_coding,,0,0,0,0
ENSG00000128266,protein_coding,,0,0,0,0
ENSG00000128276,protein_coding,,0,0,0,0
ENSG00000128283,protein_coding,,0.34989933782816346,0,2.3688991962325026,2
ENSG00000128285,protein_coding,,0,0,0,0
ENSG00000128298,protein_coding,,0.04443492549596042,0,0.4443492549596042,1
ENSG00000128310,protein_coding,,0,0,0,0
ENSG00000128313,protein_coding,,0,0,0,0
ENSG00000128346,protein_coding,,0,0,0,0
ENSG00000128422,protein_coding,,1.5033741805693417,0,7.598204198974864,2
ENSG00000128482,protein_coding,,0.1863805582026755,0,1.4871075213437108,2
ENSG00000128510,protein_coding,,0,0,0,0
ENSG00000128519,protein_coding,,0,0,0,0
ENSG00000128564,protein_coding,,0,0,0,0
ENSG00000128591,protein_coding,,0.0988641403887743,0,0.49570250711457026,2
ENSG00000128606,protein_coding,,0.20236153857812728,0,1.5792661308216684,2
ENSG00000128610,protein_coding,,0,0,0,0
ENSG00000128645,protein_coding,,0,0,0,0
ENSG00000128652,protein_coding,,0,0,0,0
ENSG00000128655,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000128709,protein_coding,,0.1907713098998634,0,0.9914050142291405,2
ENSG00000128710,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000128713,protein_coding,,0,0,0,0
ENSG00000128714,protein_coding,,0,0,0,0
ENSG00000128849,protein_coding,,0,0,0,0
ENSG00000128886,protein_coding,,0.31013040983733664,0,3.101304098373366,1
ENSG00000129007,protein_coding,,0.040940451294782715,0,0.40940451294782715,1
ENSG00000129009,protein_coding,,0,0,0,0
ENSG00000129038,protein_coding,,0,0,0,0
ENSG00000129151,protein_coding,,1.0995697017233923,0,10.995697017233923,1
ENSG00000129152,protein_coding,,0,0,0,0
ENSG00000129170,protein_coding,,0,0,0,0
ENSG00000129195,protein_coding,,0.3854700219739454,0,3.101304098373366,2
ENSG00000129221,protein_coding,,0,0,0,0
ENSG00000129244,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000129295,protein_coding,,0.26912418408484273,0,1.506792242732176,2
ENSG00000129354,protein_coding,,0.13862215469345576,0,0.9914050142291405,2
ENSG00000129437,protein_coding,,0.08188090258956543,0,0.8188090258956543,1
ENSG00000129451,protein_coding,,0,0,0,0
ENSG00000129455,protein_coding,,0,0,0,0
ENSG00000129514,protein_coding,,1.3348040757655228,0,6.939835099603983,2
ENSG00000129538,protein_coding,,0.35709301910119084,0,2.237882426133096,2
ENSG00000129596,protein_coding,,0.037669806068304404,0,0.376698060683044,1
ENSG00000129646,protein_coding,,7.374896911534158,0,41.768829966202794,2
ENSG00000129744,protein_coding,,0,0,0,0
ENSG00000129862,protein_coding,,0,0,0,0
ENSG00000129864,protein_coding,,0,0,0,0
ENSG00000129873,protein_coding,,0,0,0,0
ENSG00000129910,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000129946,protein_coding,,0,0,0,0
ENSG00000129951,protein_coding,,0,0,0,0
ENSG00000129988,protein_coding,,0,0,0,0
ENSG00000129990,protein_coding,,0.03948165327054171,0,0.3948165327054171,1
ENSG00000129991,protein_coding,,0.09163080847694935,0,0.9163080847694935,1
ENSG00000130045,protein_coding,,0,0,0,0
ENSG00000130054,protein_coding,,0,0,0,0
ENSG00000130055,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000130167,protein_coding,,0.41609348461925444,0,3.665232339077974,2
ENSG00000130173,protein_coding,,0,0,0,0
ENSG00000130176,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000130182,protein_coding,,0,0,0,0
ENSG00000130224,protein_coding,,0,0,0,0
ENSG00000130234,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000130283,protein_coding,,0,0,0,0
ENSG00000130294,protein_coding,,0.23283186766535574,0,1.832616169538987,2
ENSG00000130368,protein_coding,,0.2256470707770736,0,1.8834903034152202,2
ENSG00000130377,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000130383,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000130385,protein_coding,,0,0,0,0
ENSG00000130427,protein_coding,,0.15067922427321762,0,1.506792242732176,1
ENSG00000130433,protein_coding,,0,0,0,0
ENSG00000130477,protein_coding,,0.1412010591884064,0,0.9163080847694935,2
ENSG00000130528,protein_coding,,0,0,0,0
ENSG00000130538,protein_coding,,0,0,0,0
ENSG00000130540,protein_coding,,0,0,0,0
ENSG00000130545,protein_coding,,0.09914050142291406,0,0.9914050142291405,1
ENSG00000130643,protein_coding,,0,0,0,0
ENSG00000130649,protein_coding,,0.07897221730948253,0,0.4443492549596042,2
ENSG00000130656,protein_coding,,0,0,0,0
ENSG00000130675,protein_coding,,0,0,0,0
ENSG00000130700,protein_coding,,0,0,0,0
ENSG00000130701,protein_coding,,0.1832616169538987,0,1.832616169538987,1
ENSG00000130711,protein_coding,,0.08877554294785898,0,0.4929388967731727,2
ENSG00000130720,protein_coding,,0,0,0,0
ENSG00000130762,protein_coding,,0,0,0,0
ENSG00000130822,protein_coding,,0,0,0,0
ENSG00000130829,protein_coding,,0,0,0,0
ENSG00000130876,protein_coding,,0,0,0,0
ENSG00000130881,protein_coding,,0.07533961213660881,0,0.753396121366088,1
ENSG00000130943,protein_coding,,0,0,0,0
ENSG00000130948,protein_coding,,0,0,0,0
ENSG00000130950,protein_coding,,0,0,0,0
ENSG00000130957,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000130962,protein_coding,,0,0,0,0
ENSG00000130988,protein_coding,,0,0,0,0
ENSG00000131019,protein_coding,,0.4880147703109143,0,4.503449642426099,2
ENSG00000131044,protein_coding,,0.2526316561710517,0,1.6376180517913086,2
ENSG00000131050,protein_coding,,0,0,0,0
ENSG00000131055,protein_coding,,0.07896330654108343,0,0.7896330654108342,1
ENSG00000131059,protein_coding,,0,0,0,0
ENSG00000131068,protein_coding,,0,0,0,0
ENSG00000131080,protein_coding,,0.4143678667513484,0,4.143678667513484,1
ENSG00000131094,protein_coding,,0,0,0,0
ENSG00000131095,protein_coding,,0.2079297121659506,0,1.1629890368900124,2
ENSG00000131096,protein_coding,,0.14871075213437107,0,1.4871075213437108,1
ENSG00000131126,protein_coding,,0,0,0,0
ENSG00000131142,protein_coding,,0.4231398280422498,0,3.101304098373366,2
ENSG00000131183,protein_coding,,0,0,0,0
ENSG00000131187,protein_coding,,0.2991278547499184,0,2.237882426133096,2
ENSG00000131233,protein_coding,,0.07715145933884611,0,0.3948165327054171,2
ENSG00000131264,protein_coding,,0,0,0,0
ENSG00000131386,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000131409,protein_coding,,0.22701901824600929,0,1.3814916725408843,2
ENSG00000131471,protein_coding,,0.41444750176226536,0,4.1444750176226535,1
ENSG00000131480,protein_coding,,0.4255637346359984,0,2.7637157289379197,2
ENSG00000131482,protein_coding,,0.1971755587092691,0,1.9717555870926908,1
ENSG00000131620,protein_coding,,0,0,0,0
ENSG00000131668,protein_coding,,0,0,0,0
ENSG00000131686,protein_coding,,0,0,0,0
ENSG00000131721,protein_coding,,0.04443492549596042,0,0.4443492549596042,1
ENSG00000131737,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000131738,protein_coding,,0,0,0,0
ENSG00000131771,protein_coding,,0,0,0,0
ENSG00000131808,protein_coding,,0,0,0,0
ENSG00000131831,protein_coding,,0,0,0,0
ENSG00000131864,protein_coding,,0,0,0,0
ENSG00000131910,protein_coding,,0.07533961213660881,0,0.753396121366088,1
ENSG00000131941,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000132026,protein_coding,,0,0,0,0
ENSG00000132031,protein_coding,,0,0,0,0
ENSG00000132164,protein_coding,,0.1412010591884064,0,0.9163080847694935,2
ENSG00000132207,protein_coding,,0.0372980404355516,0,0.372980404355516,1
ENSG00000132259,protein_coding,,0.07533961213660881,0,0.753396121366088,1
ENSG00000132297,protein_coding,,0.04957025071145703,0,0.49570250711457026,1
ENSG00000132321,protein_coding,,0,0,0,0
ENSG00000132429,protein_coding,,0,0,0,0
ENSG00000132446,protein_coding,,0,0,0,0
